SongID,Artist,Title,Artist_Sorted,Title_Sorted
46533,Rhonda Vincent & Rage,Drivin' Nails In My Coffin,27099,7614
30766,Jimmy Barnes,Driving Wheels,16814,7615
24141,Del Amitri,Driving With The Brakes On,9318,7616
15012,Eddie Rabbitt,Drivin’ My Life Away,10768,7617
8415,Aqua,Dr Jones (Duet),1953,7618
51619,Star Académie 2004,Droit Devant,30568,7619
22370,Carl Jularbo,Drommen Om Elin,5772,7620
46488,Republica,Drop Dead Gorgeous,27053,7621
35135,Laura Bell Bundy,Drop On By,19857,7622
55348,Train,Drops of Jupiter,32937,7623
22031,Bros,Drop The Boy,5170,7624
30958,Joan Armatrading,Drop The Pilot,16986,7625
1356,Celine Dion,Drove all night,6166,7626
22159,Bsb,Drowning,5355,7627
28238,Hootie & The Blowfish,Drowning,15107,7628
9158,Back Street Boys,Drowning,2467,7629
40412,Mobiles,Drowning In Berlin,23212,7630
31258,Joe Simon,Drowning In The Sea Of Love,17206,7631
16990,Eva Cassidy,Drowning In The Sea Of Love,12058,7632
48634,Sam Smith,Drowning Shadows,28531,7633
45823,Ray Charles,Drown In My Own Tears,26650,7634
1936,Crossfade,Drown You Out,8329,7635
9530,Beatles,Dr Robert,2850,7636
26631,Gloria Trevi,Dr Siquiatra,14010,7637
54070,Tim Mc Graw,Drugs Or Jesus,32138,7638
19535,Alesha Dixon,Drummer Boy,1010,7639
24927,Ed Sheeran,Drunk,10869,7640
54517,Toby Keith,Drunk Americans (Clean),32356,7641
49427,Seven,Drunk Chicks,29030,7642
17949,Flogging Molly,Drunken Lullabies,12670,7643
38179,Maren Morris,Drunk Girls Don't Cry,21790,7644
10328,Beyonce & Jay-Z,Drunk In Love (Explicit),3347,7645
15277,Eli Young Band,Drunk Last Night,11019,7646
5425,Dierks Bentley,Drunk On A Plane,9698,7647
37661,Luke Bryan,Drunk On You,21419,7648
12758,Brett Eldredge,Drunk On Your Love,4932,7649
52322,Streets,Dry You Eyes,31016,7650
41462,Neil Diamond,Dry Your Eyes,23888,7651
52323,Streets,Dry Your Eyes,31017,7652
26310,Ginette Reno,Du Bleu Du Bleu,13801,7653
18924,3 Doors Down,Duck & Run,91,7654
19256,Aerosmith,Dude (Looks Like A Lady),579,7655
6791,Aerosmith,Dude Looks Like A Lady,580,7656
6793,Aerosmith,Dueces Are Wild,581,7657
33137,Kalimba,Duele,18519,7658
7193,Aleks Syntek & Ana Torroja,Duele El Amor,1003,7659
7491,Alks Syntec,Duele El Amor,1217,7660
40100,Miguel Bose,Duende,22958,7661
32388,Jose Luis Rodriguez,Dueno De Nada,17959,7662
49419,Sergio Vega,DueÑ O De Ti,29022,7663
44688,Playaz Circle & Lil Wayne,Duffle Bag Boy,25915,7664
40477,Mon Petit Boogie Woogie,Dufresne,23315,7665
45551,Rammstein,Du Hast (English Version),26460,7666
25593,Gene Chandler,Duke Of Earl,13332,7667
55612,TV Theme,Dukes Of Hazzard,33202,7668
55611,Tv Theme,Dukes Of Hazzard Good Ol' Boys,33203,7669
56382,Waylon Jennings,Dukes Of Hazzard Theme,33930,7670
671,Carolina Laó,Dulce Veneno (Versión Balada),5866,7671
2082,Chayanne,Dulce Y Peligrosa,6497,7672
37955,Man Of La Mancha,Dulcinea,21687,7673
34096,Kentucky Headhunters,Dumas Walker,19154,7674
42129,Nirvana,Dumb,24279,7675
20764,Beautiful South,Dumb,3047,7676
18959,411,Dumb,119,7677
37583,Lucy Woodward,Dumb Girls,21350,7678
43599,Paul Kelly,Dumb Things,25256,7679
11351,Blink 182,Dumpweed,4034,7680
58505,the presidents of the united state of america,dune buggy cc,31959,7681
369,12 Gauge,Dunkie Butt,22,7682
14184,Don Juan,Du Plaisir Arrangé,10132,7683
47714,Roger Whittaker,Durham Town,27870,7684
15278,Eli Young Band,Dust,11020,7685
55990,Van Hunt,Dust,33592,7686
33154,Kansas,Dust In The Wind,18532,7687
49155,Scorpions,Dust In The Wind,28842,7688
3976,David Lee Murphy,Dust On The Bottle,9053,7689
24007,David Murphy Lee,Dust On The Bottle,9068,7690
40812,Ms Dynamite,Dy-Na-Mi-Tee,23487,7691
25206,Elvis Presley,D'ya Ever Get One Of Them Days,11291,7692
35390,Led Zeppelin,D'yer Mak'er,20021,7693
40817,Mud,Dynamite,23493,7694
22934,Christina Aguilera,Dynamite,7046,7695
53010,Taio Cruz,Dynamite,31425,7696
40811,Ms Dynamite,Dy Na Mi Tee,23488,7697
35775,Les Colocs,Dédé,20292,7698
28629,Intocable,DÉ Jame Amarte,15383,7699
21977,Bronco,DÉ Jame Amarte Otra Vez,5079,7700
33329,Kate Ryan,Désenchantée,18690,7701
40968,Mylene Farmer,Désenchantée,23597,7702
40969,Mylene Farmer,Déshabillez - Moi,23598,7703
5313,Charles Aznavour,Désormais,6328,7704
5337,Charles Aznavour,Désormais Zoé,6329,7705
50660,Soda Stereo,DÍ A ComÚ N,29855,7706
10418,Beyoncé Knowles & Shakira,DÍ A De Enero,3380,7707
605,David Bisbal,DÍ G A L E,8924,7708
38093,Marc Anthony,Dímelo M,21722,7709
16536,Enrique Iglesias,DÓ Nde EstÁ N CorazÓ N,11738,7710
12879,Britney Spears,E-Mail My Heart,5018,7711
20779,Beck,E-Pro,3072,7712
31500,John Legend,Each Day Gets Better,17388,7713
15038,Eddy Arnold,Each Minute Seems Like A Milli,10789,7714
14766,E17,Each Time,10605,7715
14876,East 17,Each Time,10695,7716
6330,ABBA,Eagle,310,7717
56383,Waylon Jennings,Eagle,33931,7718
31417,John Denver,Eagles And Horses,17324,7719
14071,Dolly Parton,Eagle When She Flies,10029,7720
16606,Enrique Inglesias,Earholes Parody (Explicit Xxx),11784,7721
22202,Buddy Holly,Early In The Morning,5415,7722
56063,Vanity Fare,Early In The Morning,33598,7723
58688,gordon lightfoot,early morning rain,14132,7724
15783,Elvis Presley,Early Mornin Rain,11292,7725
9071,Baby Animals,Early Warning,2393,7726
17691,Fifty Shades Of Grey,Earned It,12523,7727
56435,Weeknd,Earned It,33981,7728
43933,Penguins,Earth Angel,25483,7729
23395,Connor Reeves,Earthbound,7923,7730
55794,UB40,Earth Dies Screaming,33377,7731
36611,Little Boots,Earthquake,20743,7732
34877,Labrinth & Tinie Tempah,Earthquake,19625,7733
39858,Michael Jackson,Earth Song,22778,7734
8620,Arrested Development,Ease My Mind,2085,7735
46899,Ricochet,Ease My Troubled Mind,27332,7736
39807,Michael Jackson & Diana Ross,Ease On Down The Road,22779,7737
16902,Essex,Easier Said Than Done,12001,7738
45503,Radney Foster,Easier Said Than Done,26418,7739
30338,Jerry Reed,East Bound & Down,16553,7740
38403,Marillion,Easter,21906,7741
57216,Zella Day,East Of Eden,34720,7742
36380,Lionel Richie,Easy,20630,7743
39297,Mat Zo Ft Porter Robinson,Easy,22526,7744
17392,Faith No More,Easy,12324,7745
4227,Commodores,Easy,7809,7746
45694,Rascal Flatts & Natasha Beding,Easy,26573,7747
52454,Sugababes,Easy,31101,7748
3881,Commitments,Easy,7798,7749
34419,Kiss,Easy As It Seems,19374,7750
21064,Billy Crash Craddock,Easy As Pie,3556,7751
25214,Elvis Presley,Easy Come Easy Go,11293,7752
12028,Bobby Sherman,Easy Come Easy Go,4317,7753
25986,George Strait,Easy Come Easy Go,13584,7754
53931,Thornley,Easy Comes,32027,7755
10581,Billie Holiday,Easy Livin',3488,7756
55879,Uriah Heep,Easy Living,33458,7757
610,Charlie Rich,Easy Look,6420,7758
50189,Sigala,Easy Love,29529,7759
44369,Philip Bailey & Phil Collins,Easy Lover,25721,7760
44374,Phillip Bailey,Easy Lover,25725,7761
44260,Phil Collins,Easy Lover,25690,7762
44221,Phil Bailey & Phil Collins,Easy Lover,25679,7763
18801,Freddie Hart,Easy Loving,13190,7764
33548,Keith Harling,Easy Makin' Love,18832,7765
15228,Electric Light Orchestra,Easy Money,10941,7766
15785,Elvis Presley,Easy Question,11294,7767
53972,Three Dog Night,Easy To Be Hard,32052,7768
27408,Hair,Easy To Be Hard,14526,7769
8379,Anything Goes,Easy To Love (Show Version),1924,7770
56483,Weird Al Yankovich,Eat It,34025,7771
29217,Jam,Eaton Rifles,15802,7772
34583,Krokus,Eat The Rich,19480,7773
19258,Aerosmith,Eat The Rich,582,7774
56465,Weird Al Yankovic,E Bay,34012,7775
48178,Roy Hamilton,Ebb Tide,28198,7776
46921,Righteous Brothers,Ebb Tide,27346,7777
49632,Shamen,Ebeneezer Goode,29170,7778
17139,Everly Brothers,Ebony Eyes,12154,7779
11861,Bob Welch,Ebony Eyes,4468,7780
17138,Everly Brothers,Ebony Eyes Duet,12155,7781
29844,Javier Solis,Echame A Mi La Culpa,16228,7782
31078,Joe Arroyo,Echao Pa'lante,17073,7783
9884,Beau Dommage,Echappe Belle Midi-Lldd,3027,7784
55369,Trapt,Echo,32957,7785
26397,Girls Can't Catch,Echo,13866,7786
38747,Martha & The Muffins,Echo Beach,22127,7787
16220,Emilio Navaira,Eclipse,11534,7788
36525,Lissette,Eclipse Total Del Amor,20698,7789
13547,Bédard Dany,Ecoute-Moi Donc,5554,7790
10153,Ben E King,Ecstasy,3210,7791
53568,Teen Queens,Eddie My Love,31760,7792
50811,Sound Of Music,Edelweis,29962,7793
51482,Standards,Edelweiss,30432,7794
50801,Sound Of Music (Duet),Edelweiss,29971,7795
50812,Sound Of Music,Edelweiss (Duet),29963,7796
53836,The Sound of Music,Edelweiss,31968,7797
18837,Free Ride,Edgar Winter Group,13224,7798
56262,Vixen,Edge Of A Broken Heart,33813,7799
28830,Iron Maiden,Edge Of Darkness,15527,7800
34966,Lady Gaga,Edge Of Glory,19690,7801
56556,Wham,Edge Of Heaven,34098,7802
58696,elvis presley,edge of reality,11295,7803
52021,Stevie Nicks,Edge Of Seventeen (Just Like T,30812,7804
35769,Les Amants Dun Jour,Edith Piaf,20286,7805
35575,Lego House,Ed Sheeran,20158,7806
22799,Children's Songs,Eensie Weensie Spider,6795,7807
51483,Standards,Eensy Weensy Spider,30433,7808
22364,Caramell,Efter Plugget,5744,7809
17258,Factory,Efter Plugget,12248,7810
53539,Ted Gärdestad,Egen Måne,31746,7811
20945,Beyonce,Ego,3348,7812
48983,Saturdays,Ego,28695,7813
47187,Robbie Williams,Ego A Go Go,27499,7814
50433,Skyhooks,Ego Is Not A Dirty Word,29700,7815
20841,Belinda & Pitbull,E G OÍ S T A,3149,7816
34968,Lady Gaga,Eh Eh (Nothing Else I Can Say),19691,7817
41684,Nelly,EI,23971,7818
9534,Beatles,Eight Days A Week,2851,7819
7013,Alanis Morissette,Eight Easy Steps,747,7820
7299,Alice Cooper,Eighteen,1088,7821
35176,Lauren Alaina,Eighteen Inches,19888,7822
44411,Pink,Eighteen Wheeler,25777,7823
33349,Kathy Mattea,Eighteen Wheels And A Dozen Ro,18705,7824
33348,Kathy Mattea,Eighteen Wheels & A Dozen Rose,18706,7825
51128,Stacy Dean Campbell,Eight Feet High,30143,7826
27725,Hazel O'Connor,Eighth Day,14761,7827
22283,Byrds,Eight Miles High,5542,7828
29196,Jake Owen,Eight Second Ride,15786,7829
35063,Landscape,Einstein A Go Go,19774,7830
55657,Twang,Either Way,33247,7831
2659,Chuto El De Bayamon,Ejemplo Boricua,7282,7832
28650,INXS,Elagantly Wasted,15402,7833
7180,Alejandro Sanz,El Alma Al Aire,987,7834
42120,Nino Bravo,El Amor,24273,7835
32544,José Luis Perales,El Amor,18062,7836
54426,Tito El Bambino,El Amor,32300,7837
57153,Yolandita Monge,El Amor,34660,7838
32872,Julio Iglesias,El Amor,18326,7839
32526,José Jose,El Amor Acaba,18044,7840
47455,Rocio Durcal,El Amor Mas Bonito,27679,7841
45068,Prince Royce,El Amor Que Perdimos,26177,7842
37393,Los Tucanes De Tijuana,El Amor SoÑ Ado,21212,7843
1669,Cornelio Reyna,El Andariego,8017,7844
7181,Alejandro Sanz,El Aprendiz,988,7845
50178,Sia,Elastic Heart,29519,7846
43876,Pedro Fernandez,El Aventurero,25430,7847
37292,Los Flamers,El AÑ O Viejo,21107,7848
41343,Navidad,El Año Viejo,23823,7849
56732,Wilfredo Vargas,El Baile Del Perrito,34265,7850
2988,Chirstina Aguilera,El Beso Del Final,6863,7851
16287,Emmanuel,El Bodeguero,11588,7852
37296,Los Hijos Del Pueblo,El Botecito,21111,7853
41885,Nicho,El Breve Espacio,24126,7854
51484,Standards,El Butaquito,30434,7855
7290,Alfonso Velez,El Camello Que No Paso Inspecc,1076,7856
36961,Logan Mize,El Camino,20921,7857
27827,Hector Lavoe,El Cantante,14824,7858
42834,OPM,El Capitan,24702,7859
48331,Rudy La Scala,El Cariño Es Como Una Flor,28292,7860
1865,Cadetes de Homero Guerreo,El Carrito,5598,7861
22667,Charlie Robison,El Cerrito Place,6436,7862
7100,Albita,El Chico Chevere Salsa,914,7863
334,Chicanas De Oro,El Chubasco,6698,7864
7885,Ana Gabriel,El Cigarrillo,1540,7865
32657,Juan Luis Guerra,El Costo De La Vida,18180,7866
42863,Oro Norteño,El Coyote,24728,7867
3205,Cuban Classic,El Cuarto De Tula,8386,7868
16891,Espinoza Paz,El Culpable,11992,7869
51485,Standards,El Cupido,30435,7870
30247,Jennifer Peña & Daniel René,El Deseo De Ti,16473,7871
46519,Rey Ruiz,El Diablo Anda Suelto Salsa,27085,7872
27829,Hector Lavoe,El Dia De Mi Suerte,14825,7873
27828,Hector Lavoe,El Dia De Mi Suerte Salsa,14826,7874
46652,Richie Ray Y Bobby Cruz,El Diferente,27181,7875
46648,Richie Ray & Bobby Cruz,El Diferente,27177,7876
37620,Luis Kalaff,El Disco Rayado,21384,7877
32627,Juan Gabriel,El Divorcio,18150,7878
32899,Julio Jaramillo,El Divorcio,18352,7879
30242,Jennifer Pena,El Dolor De Tu Presencia,16468,7880
30248,Jennifer Peña,El Dolor De Tu Presencia,16474,7881
43225,Pasito Duranguense,El Domingo Se Casa,24996,7882
34818,La Ley,El Duelo,19741,7883
55597,Turtles,Eleanor,33190,7884
18733,Franz Ferdinand,Eleanor Put Your Boots On,13150,7885
9543,Beatles,Eleanor Rigby,2852,7886
19569,Alice Cooper,Elected,1089,7887
8434,Arcadia,Election Day,1964,7888
45476,Radiohead,Electioneering,26395,7889
55739,U2,Electrical Storm,33323,7890
15066,Eddy Grant,Electric Avenue,10807,7891
14981,Eddie Grant,Electric Avenue,10749,7892
28477,Icehouse,Electric Blue,15261,7893
38142,Marcia Griffiths,Electric Boogie (Electric Slid,21757,7894
55738,U2,Electric Co,33324,7895
32689,Judas Priest,Electric Eye,18196,7896
39625,Mgmt,Electric Feel,22651,7897
25112,Elton John,Electricity,11126,7898
21081,Billy Elliot,Electricity,3593,7899
17177,Evil Woman,Electric Light Orchestra,12184,7900
1399,Debbie Gibson,Electric Youth,9222,7901
46374,REM,Electrolite,26989,7902
46375,REM,Electron Blue,26990,7903
28652,INXS,Elegantly Wasted,15403,7904
53516,Tears For Fears,Elemental,31721,7905
37376,Los Titanes De Durango,El Enamorado (Con Voz),21188,7906
58689,the turtles,elenore,31972,7907
7261,Alexandra Burke,Elephant,1030,7908
52229,Stone Roses,Elephant Stone,30960,7909
12633,Braulio,El Equilibrista,4850,7910
55740,U2,Elevation,33325,7911
23320,Collin Raye,Eleventh Commandment,7754,7912
47398,Roberto Carlos,El Gato Que Esta Triste Y Azul,27596,7913
1814,Chava Flores,El Gato Viudo,6480,7914
27178,Grupo Soñador,El Gigante De Hierro,14387,7915
346,Chicanas De Oro,El Golpe Traidor,6699,7916
490,Celia Cruz,El Guaba,6115,7917
45984,Real Chicano,El Gusanito,26760,7918
37318,Los Montez Puro Durango,El Hijo Ausente,21129,7919
32333,Jose Alfredo Jimenez,El Hijo Del Pueblo,17905,7920
8346,Antonio Aguilar,El Hijo Desobediente,1891,7921
56156,Vicente Fernández,El Hombre Que MÁ S Te AmÓ,33708,7922
37319,Los Montez Puro Durango,El Huerfano,21130,7923
53975,Three Dog Night,Eli's Comin',32053,7924
53976,Three Dog Night,Eli's Coming,32054,7925
51674,Statler Brothers,Elizabeth,30606,7926
21094,Billy Gilman,Elizabeth,3616,7927
51486,Standards,El Jarabe Loco,30436,7928
37355,Los Tigres Del Norte,El Jefe De Jefes,21166,7929
37354,Los Tigres Del Norte,El Jefe De Jefes Norteña,21167,7930
6645,Adamo,Ella,485,7931
32334,Jose Alfredo Jimenez,Ella,17906,7932
7417,Alicia Villareal & Grupo Limit,El Ladron,1152,7933
18247,France Gall,Ella Elle L'a,12876,7934
33330,Kate Ryan,Ella Elle L'a Iz,18691,7935
55079,Tony Vega,Ella Es,32703,7936
14217,Don Omar,Ella O Yo,10204,7937
37570,Lucha Villa,Ella Te Va A Decir Adiós,21337,7938
8850,Aventura & Don Omar,Ella Y Yo,2262,7939
35064,Lapointe,Elle Dort Avec Moiéric,19793,7940
18260,Francis Cabrel,Elle Ecoute Pousser Les Fleurs,12889,7941
32855,Julieta Venegas,El Liston De Tu Pelo,18308,7942
37264,Los Angeles Azules,El Liston De Tu Pelo,21085,7943
37407,Los Ángeles Azules,El ListÓ N De Tu Pelo,21225,7944
37377,Los Titanes De Durango,El Loco,21189,7945
29845,Javier Solis,El Loco,16229,7946
12215,Boney M,El Lute,4512,7947
20154,Aventura,El Malo,2263,7948
26851,Gorillaz,El Manana,14158,7949
5002,Charanga Cubana,El Maniceo,6311,7950
37301,Los Huracanes del Norte,El Mantenido,21116,7951
8363,Antonio Banderas,El Mariachi (Con Voz),1908,7952
38200,Mariachi,El Mono De Alambre,21800,7953
6753,Adult,Elmo's Got A Gun Parody (Expli,561,7954
4443,Cano Estremera,El Muñeco De La Ciudad,5724,7955
48295,Ruben Blades,El Nacimiento De Ramiro Salsa,28270,7956
32658,Juan luis Guerra,El Niagara En Bicicleta,18181,7957
41344,Navidad,El Niño Del Tambor,23824,7958
32628,Juan Gabriel,El Noa Noa,18151,7959
20494,Barry Ryan,Eloise,2696,7960
20061,Arvingarna,Eloise,2107,7961
6012,Damned,Eloise,8563,7962
45935,Rayito Colombiano,El Oltimo Beso,26682,7963
48296,Ruben Blades,El Padre Antonio Y El Monaguil,28271,7964
32323,Jorge Negrete,El Pagare,17895,7965
3214,Cuban Classic,El Paralitico,8387,7966
38998,Marty Robbins,El Paso,22236,7967
38997,Marty Robbins,El Paso City,22237,7968
27164,Grupo Montes De Durango,El Peor De Mis Fracasos,14373,7969
38152,Marco Antonio Solis,El Peor De Mis Fracasos,21765,7970
46555,Ricardo Montaner,El Poder De Tu Amor,27118,7971
28630,Intocable,El Poder De Tus Manos,15384,7972
18855,Fruko Y Sus Tesos,El Preso Salsa,13237,7973
31014,Joan Sebastian,El Primer Tonto (Versión En Vi,17027,7974
46548,Ricardo Arjona,El Problema,27111,7975
37378,Los Titanes De Durango,El Prostipirugolfo,21190,7976
51487,Standards,El PÁ Jaro Carpintero,30437,7977
26632,Gloria Trevi,El Recuento De Los Daños,14011,7978
56150,Vicente Fernandez,El Rey,33702,7979
27830,Hector Lavoe,El Rey De La Puntualidad Salsa,14827,7980
32324,Jorge Negrete,El Rogon,17896,7981
7959,Andres Calamaro,El Salmon,1607,7982
20116,Athlete,El Salvador,2193,7983
7797,Amy Grant,El Shaddai,1465,7984
37395,Los Tucanes De Tijuana,El SinvergÜ Enza,21213,7985
34845,La Quinta Estacion,El Sol No Regresa,19794,7986
3240,Cuban Classic,El Son De La Loma,8388,7987
37320,Los Montez Puro Durango,El Sube Y Baja,21131,7988
2170,Calle 13,El Tango Del Pecado,5616,7989
31015,Joan Sebastian,El Taxista,17028,7990
7288,"Alexis, Fido & Baby Ranks",El Tiburon Reggaeton,1055,7991
36051,Limi-T 21,El Tiempo DirÁ,20478,7992
47409,Roberto Pulido,El Timido,27608,7993
54835,Tommy Olivencia,El Titere,32505,7994
27831,Hector Lavoe,El Todopoderoso,14828,7995
56173,Victor Manuelle,El Tonto Que No Te Olvido Sals,33731,7996
32368,Jose Jose,El Triste,17939,7997
28618,Internacional,El Triste,15371,7998
32527,José Jose,El Triste,18045,7999
37396,Los Tucanes De Tijuana,El Tucanazo,21214,8000
37397,Los Tucanes De Tijuana,El TÍ O Borrachales,21215,8001
43796,Paulina Rubio,El Ultimo Adios,25243,8002
42036,Nicola Di Bari,El Ultimo Romantico,24205,8003
55940,Val Doonican,Elusive Butterfly,33509,8004
11722,Bob Lind,Elusive Butterfly,4400,8005
2193,Danny Daniel,El Vals De Las Mariposas,8662,8006
45565,Ramon Valoy Orlando,El Venao,26481,8007
40425,Mocedades,El Vendedor,23222,8008
42069,Nightwish,Elvenpath,24232,8009
12634,Braulio,El Vicio De Tu Boca,4851,8010
42389,Oak Ridge Boys,Elvira,24453,8011
49202,Scouting For Girls,Elvis Ain't Dead,28873,8012
23361,Confederate Railroad,Elvis & Andy,7848,8013
33208,Karaoke Jingle,Elvis Has Left The Building,18578,8014
15786,Elvis Presley,Elvis Intro Cc Rider (Live),11296,8015
21936,Britney Spears,Email My Heart,5019,8016
33113,Kain,Embarque Ma Belle Rn,18501,8017
56166,Vico C,Emboscada,33719,8018
18347,Frank Sinatra,Embraceable You,13019,8019
51263,Standard,Embraceable You,30228,8020
41132,Nat King Cole,Embraceable You,23776,8021
42586,Oleta Adams,Embraceable You,24580,8022
45135,Puerto Rican Power,Emergencia De Amor,26221,8023
35164,Laura Pausini,Emergencia De Amor,19875,8024
54958,Tony Bennett,Emily,32614,8025
51769,Stephen Fretwell,Emily,30673,8026
40635,Moody Blues,Emily's Song,23365,8027
56680,Who,Eminence Front,34214,8028
28267,Hot Chocolate,Emma,15130,8029
26862,Gospel,Emmanuel,14168,8030
39998,Michele Torr,Emmene - Moi Danser Ce Soir,22875,8031
38371,Marie Mai,Emmene Moi,21897,8032
48679,Samantha Sang,Emotion,28469,8033
20789,Bee Gees,Emotion,3090,8034
24231,Destiny's Child,Emotion,9507,8035
22376,Carl Thomas,Emotional,5807,8036
53688,Terri Clark,Emotional Girl,31824,8037
42346,O'Jays,Emotionally Yours,24429,8038
56260,Vivian Green,Emotional Rollercoaster,33811,8039
12709,Brenda Lee,Emotions,4900,8040
38254,Mariah Carey,Emotions,21818,8041
19481,Alanis Morissette,Empathy,748,8042
43137,Panic At The Disco,Emperor's New Clothes,24932,8043
15458,Elton John,Emperor's New Clothes,11127,8044
49554,Shakira,Empire,29117,8045
33282,Kasabian,Empire,18649,8046
45359,Queensryche,Empire,26347,8047
56311,Walking On A Dream,Empire Of The Sun,33858,8048
7358,Alicia Keys,Empire State Of Mind (Part 2),1123,8049
29904,Jay Z & Alicia Keys,Empire State Of Mind,16292,8050
